run_id,scenario_id,turn_index,mcs_turn
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_06,7,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_06,9,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_11,3,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_11,7,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_11,9,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_16,3,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_16,7,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_16,9,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_07,3,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_07,7,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_07,9,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_01,3,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_01,7,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_01,9,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_17,3,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_17,7,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_17,9,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_20,3,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_20,7,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_20,9,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_19,3,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_19,7,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_19,9,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_14,3,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_14,7,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_14,9,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_03,3,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_03,7,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_03,9,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_09,3,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_09,7,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_09,9,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_02,3,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_02,7,1
v2_experiments_ctx_cliff_20260228_070708_qwen_14b_t0_qwen2_5_14b_15f38404,ctx_cliff_pin_recall_02,9,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_08,3,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_08,7,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_08,9,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_18,3,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_18,7,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_18,9,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_04,3,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_04,7,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_04,9,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_05,3,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_05,7,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_05,9,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_15,3,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_15,7,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_15,9,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_13,3,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_13,7,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_13,9,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_12,3,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_12,7,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_12,9,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_10,3,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_10,7,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_10,9,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_06,3,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_06,7,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_06,9,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_11,3,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_11,7,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_11,9,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_16,3,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_16,7,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_16,9,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_07,3,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_07,7,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_07,9,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_01,3,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_01,7,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_01,9,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_17,3,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_17,7,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_17,9,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_20,3,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_20,7,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_20,9,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_19,3,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_19,7,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_19,9,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_14,3,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_14,7,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_14,9,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_03,3,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_03,7,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_03,9,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_09,3,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_09,7,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_09,9,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_02,3,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_02,7,1
v2_experiments_ctx_cliff_20260228_071405_qwen_14b_t0_qwen2_5_14b_86afdb5d,ctx_cliff_pin_recall_02,9,1
