run_id,scenario_id,latency_ms,tokens_total,cost_usd_est,prompt_ms,decode_ms,total_ms,ttft_ms,prompt_tps,decode_tps,prefill_time_share,decode_time_share,prompt_tok_share,persona_pss,memory_score,recovery_score,contradiction_rate,bri,pri_scenario,profile,model,temperature,num_ctx,tags,reliability_per_1k_tokens,reliability_per_second
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_genz_01,4350.0,672.0,0.0,41.500567000000004,4121.409672,4349.0572665,41.500567000000004,2220.8937291233246,59.59097480692377,0.009637150201136618,0.947462743067776,0.26964853682522527,0.5,0.0,0.0,0.0,0.75,0.35000000000000003,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona,style",0.5208333333333334,0.08045977011494254
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_genz_01_formal,3252.5,748.0,0.0,83.812522,2999.3090964999997,3251.4043389999997,83.812522,2339.2470461911653,59.603347234725376,0.03711843762115877,0.9039377208578212,0.5108114892243698,1.0,0.0,0.0,0.0,1.0,0.5,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona,style",0.6684491978609626,0.15372790161414296
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_genz_01_pirate,3342.0,794.0,0.0,87.406136,3082.1888265,3340.8633010000003,87.406136,2464.002027093099,59.666792013115,0.035502680934265965,0.9078015156179398,0.5125955569237084,1.0,0.0,0.0,0.0,1.0,0.5,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona,style",0.6297229219143576,0.14961101137043686
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_genz_01_shakespeare,3500.0,768.0,0.0,80.31668049999999,3251.879453,3499.1130555,80.31668049999999,2441.853533593242,59.05275231557221,0.029354712782409982,0.9194367505859247,0.4811756664388243,0.0,0.0,0.0,0.0,0.5,0.2,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona,style",0.2604166666666667,0.05714285714285715
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_hedging_required_01,4590.0,344.0,0.0,37.160369,4352.30127,4589.512819,37.160369,2368.114267110749,58.81945759696916,0.008096800350172418,0.948314438077616,0.2558139534883721,0.0,0.0,0.0,0.0,0.0,0.15,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona",0.436046511627907,0.032679738562091505
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_hedging_required_01_formal,4526.0,357.0,0.0,40.580883,4286.268249,4525.184815,40.580883,2488.8566372496134,59.72561331403503,0.00896778466715508,0.9472029152913173,0.28291316526610644,0.0,0.0,0.0,0.0,0.0,0.15,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona",0.42016806722689076,0.03314184710561202
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_hedging_required_01_pirate,4578.0,360.0,0.0,49.262678,4337.193987,4577.205183,49.262678,2111.1316766010978,59.02433710996473,0.010762610813901109,0.9475638110147617,0.28888888888888886,0.0,0.0,0.0,0.0,0.0,0.15,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona",0.4166666666666667,0.0327653997378768
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_hedging_required_01_shakespeare,4509.0,354.0,0.0,40.554344,4283.528615,4508.415738,40.554344,2416.510546934257,59.76381226999227,0.008995253844533537,0.9501183706053331,0.2768361581920904,1.0,0.0,0.0,0.0,1.0,0.5,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona",1.4124293785310735,0.11088933244621867
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_minimalist_01,1420.0,367.0,0.0,42.041946499999995,1235.2309295,1419.2616375,42.041946499999995,2540.6910464344064,61.54434218785495,0.029550586114518558,0.8702927874682818,0.5826558265582655,0.0,0.0,0.0,0.0,0.5,0.2,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona,constraints",0.5449591280653951,0.14084507042253522
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_minimalist_01_formal,4568.0,925.0,0.0,88.827793,4289.5336725,4567.284917,88.827793,2359.1913180133242,59.68080362069541,0.019295396417784487,0.9393483869379649,0.41424995300147427,0.0,0.0,0.0,0.0,0.5,0.2,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona,constraints",0.21621621621621623,0.04378283712784589
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_minimalist_01_pirate,4598.0,898.0,0.0,80.48432299999999,4324.437527,4597.2807004999995,80.48432299999999,2345.4140141830694,59.19893312780438,0.01745597216662838,0.9407126909803949,0.4048576916903545,0.0,0.0,0.0,1.0,0.0,0.0,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona,constraints",0.0,0.0
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_minimalist_01_shakespeare,4615.0,861.0,0.0,65.77060850000001,4346.044481999999,4614.1465725,65.77060850000001,2611.862984438693,58.904825757381175,0.01420266921902559,0.9419383255967224,0.3843472431707726,0.0,0.0,0.0,0.0,0.5,0.2,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona,constraints",0.23228803716608595,0.04333694474539545
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_professional_resist_01,4554.5,859.0,0.0,72.201087,4288.208915499999,4553.794715,72.201087,2426.3817946359304,59.702109407571875,0.0158325320039528,0.9417046589707901,0.37690128074351126,0.5,0.0,0.0,0.0,0.75,0.35000000000000003,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona,adversarial",0.4074505238649593,0.07684707432209903
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_professional_resist_01_formal,3944.0,816.0,0.0,76.45336950000001,3688.149552,3943.178667,76.45336950000001,2457.8699496685913,59.62113080363769,0.021161911827760255,0.9329171095066241,0.43868966403367615,1.0,0.0,0.0,0.0,1.0,0.5,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona,adversarial",0.6127450980392157,0.12677484787018256
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_professional_resist_01_pirate,3911.5,754.0,0.0,79.83661550000001,3643.6811154999996,3910.414029,79.83661550000001,2128.085655044885,59.48567711108002,0.022455874186635753,0.9290566578878858,0.41683134774998587,0.0,0.0,0.0,0.0,0.5,0.2,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona,adversarial",0.26525198938992045,0.051131279560271
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_professional_resist_01_shakespeare,4596.5,896.0,0.0,80.320402,4321.4111475,4595.9449185,80.320402,2383.7979597961858,59.240112557132335,0.017429301275602688,0.9403026408294084,0.39985347985347985,0.0,0.0,0.0,0.0,0.5,0.2,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona,adversarial",0.22321428571428573,0.04351136734471881
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_question_first_01,2127.0,205.0,0.0,37.150005,1944.831029,2125.621409,37.150005,2314.939123157588,61.18783494583992,0.017477244462586236,0.9149470459628778,0.4195121951219512,1.0,0.0,0.0,0.0,1.0,0.5,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona",2.4390243902439024,0.23507287259050308
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_question_first_01_formal,8665.0,353.0,0.0,117.734172,4229.162263,8664.308988,117.734172,823.8899408066504,60.532082734135564,0.01358840874246993,0.4881130473136815,0.2747875354107649,0.0,0.0,0.0,0.0,0.0,0.15,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona",0.42492917847025496,0.017311021350259668
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_question_first_01_pirate,4564.0,356.0,0.0,41.815429,4332.768176,4563.313244,41.815429,2391.4617735955785,59.08462894877023,0.009163392203018357,0.9494785793407611,0.2808988764044944,0.0,0.0,0.0,0.0,0.0,0.15,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona",0.4213483146067416,0.03286590709903593
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_question_first_01_shakespeare,4557.0,350.0,0.0,38.459631,4333.697102,4556.107749,38.459631,2444.1212137474745,59.07196418546558,0.008441334823225228,0.9511840677936523,0.26857142857142857,0.0,0.0,0.0,0.0,0.0,0.15,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona",0.4285714285714286,0.03291639236339697
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_shakespeare_01,2683.3333333333335,962.0,0.0,69.90591033333334,2445.7907523333333,2682.1668449999997,69.90591033333334,2485.5117140156276,59.68977570054795,0.02639475360626942,0.9110340750935211,0.5273872748099552,0.6667,0.0,0.0,0.0,0.8334,0.400015,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona,style",0.41581600831600835,0.14907391304347825
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_shakespeare_01_formal,2382.0,924.0,0.0,72.861366,2146.847356333333,2380.934100666667,72.861366,2394.228208942348,60.62721430684163,0.03016164961922611,0.8997272530788057,0.5669244078775448,0.3333,0.0,0.0,0.0,0.6666,0.299985,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona,style",0.3246590909090909,0.12593828715365238
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_shakespeare_01_pirate,2621.6666666666665,990.0,0.0,78.53235833333333,2373.050808,2620.759979,78.53235833333333,2319.7650964041545,60.20889529423784,0.03078687772212207,0.9043378448629985,0.5454320987654321,0.3333,0.0,0.0,0.0,0.6666,0.299985,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona,style",0.3030151515151515,0.11442530197075652
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_shakespeare_01_shakespeare,2665.3333333333335,962.0,0.0,67.38063466666667,2431.2198356666668,2664.5095713333335,67.38063466666667,2544.704360363345,60.00839637300596,0.025655854032490922,0.9115757409987665,0.5273872748099552,0.6667,0.0,0.0,0.0,0.8334,0.400015,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona,style",0.41581600831600835,0.15008066533266634
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_verbose_01,4547.0,343.0,0.0,39.730031,4323.247494,4545.632438,39.730031,2189.779313285711,59.21474547901513,0.008740264757851942,0.9510772269792572,0.2536443148688047,1.0,0.0,0.0,0.0,1.0,0.5,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona",1.4577259475218658,0.10996261271167804
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_verbose_01_formal,4518.0,353.0,0.0,39.839426,4285.018348,4517.578824,39.839426,2434.7740351479965,59.74303473390868,0.00881875614175227,0.9485209920932637,0.2747875354107649,0.0,0.0,0.0,0.0,0.0,0.15,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona",0.42492917847025496,0.033200531208499334
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_verbose_01_pirate,4571.0,356.0,0.0,42.762398,4342.131187,4569.904246,42.762398,2338.5030933017365,58.957223762940174,0.009357394750104353,0.9501580237267843,0.2808988764044944,0.0,0.0,0.0,0.0,0.0,0.15,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona",0.4213483146067416,0.03281557646029315
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,persona_verbose_01_shakespeare,4497.0,350.0,0.0,37.436729,4273.75042,4495.780056,37.436729,2510.90312938398,59.90054983135866,0.008327081959900933,0.9506137681927562,0.26857142857142857,0.0,0.0,0.0,0.0,0.0,0.15,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,persona",0.4285714285714286,0.0333555703802535
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,recovery_correction_01,1778.5,392.0,0.0,40.123101,1594.858171,1777.5424465,40.123101,2431.7046841615265,63.584891531553154,0.036697712656283625,0.8402773087637423,0.5650660450660451,1.0,0.0,0.0,1.0,0.5,0.3,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,recovery",0.7653061224489796,0.16868147315153217
v2_experiments_20260228_043252_gpt_20b_t0_gpt_oss_safeguard_20b_e7d20fb6,recovery_policy_change_01,4564.0,899.0,0.0,91.89477500000001,4280.781865,4563.0420655,91.89477500000001,1984.5489830786546,59.80590818214068,0.019970830479671228,0.9383080352538038,0.3931377822780538,0.5,0.0,0.0,0.0,0.75,0.35000000000000003,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,"v2,recovery",0.38932146829810904,0.07668711656441718
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,consistency_numeric_01,4378.5,411.0,0.0,27.756509,4128.510692,4377.9254725,27.756509,2581.790020644925,32.20885360969555,0.007055954486086158,0.9403478079443086,0.29463846532218396,0.0,0.0,0.0,0.0,0.5,0.2,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,consistency",0.4866180048661801,0.04567774351947014
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,consistency_trap_01,3746.0,356.0,0.0,27.694215999999997,3517.9252635000003,3745.0212334999997,27.694215999999997,2182.9496755677696,33.28980549801348,0.008915414428475307,0.9339030169131639,0.29960929021054916,0.0,0.0,0.0,0.0,0.5,0.2,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,consistency",0.5617977528089888,0.053390282968499736
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,constraint_exact_words_01,468.0,34.0,0.0,27.217321,356.984099,467.540902,27.217321,734.8261792554822,39.21743304314515,0.0582137752730776,0.7635355483828878,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.15,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,constraints",4.411764705882352,0.3205128205128205
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,guardrail_financial_01,8299.0,280.0,0.0,28.31219,7898.256543,8298.113017,28.31219,847.6914007711872,32.41221636778632,0.0034118829114520364,0.9518135661468059,0.08571428571428572,1.0,0.0,0.0,0.0,1.0,0.5,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,guardrail",1.7857142857142856,0.06024822267743102
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,guardrail_medical_01,4327.0,156.0,0.0,28.158608,4064.994308,4325.995395,28.158608,781.2886205170369,32.96437580153187,0.006509162731089778,0.9396668134918345,0.14102564102564102,1.0,0.0,0.0,0.0,1.0,0.5,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,guardrail",3.2051282051282053,0.11555350127108852
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,instruction_bullets_01,3416.0,128.0,0.0,28.471962,3199.603947,3415.214028,28.471962,772.6899888388443,33.12910027485974,0.008336801666475236,0.9368677689795435,0.171875,0.0,0.0,0.0,0.0,0.0,0.15,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,format",1.171875,0.043911007025761124
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,instruction_json_strict_01,1029.0,57.0,0.0,28.374915,897.513537,1028.094521,28.374915,881.0599080208698,35.65405832981882,0.02759951971381044,0.8729873748641445,0.43859649122807015,0.0,0.0,0.0,0.0,0.0,0.15,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,format",2.631578947368421,0.1457725947521866
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,instruction_table_only_01,5412.0,186.0,0.0,27.302502,5139.75409,5411.569126,27.302502,769.1602769592325,32.10270318594172,0.005045209876156722,0.9497714933189971,0.11290322580645161,0.0,0.0,0.0,0.0,0.0,0.15,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,format",0.8064516129032258,0.027716186252771616
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,memory_name_recall_01,1606.6666666666667,398.0,0.0,27.844801333333333,1452.7605166666665,1606.0364833333333,27.844801333333333,2970.400377565727,34.56316086355437,0.019360308869450102,0.8968549351018803,0.5529261502984437,0.0,1.0,0.0,0.0,1.0,0.6,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,memory",1.507537688442211,0.37344398340248963
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,memory_name_recall_01_atlas,1135.3333333333333,311.0,0.0,27.696338666666666,1000.0609593333334,1134.8106103333334,27.696338666666666,2455.14253231667,40.201769837511456,0.05477493718882557,0.7713809933702209,0.6461512203447687,0.0,1.0,0.0,0.0,1.0,0.6,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,memory",1.9292604501607717,0.5284791544333529
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,memory_name_recall_01_luna,1105.3333333333333,305.0,0.0,26.941751333333332,967.6180576666666,1104.9840856666667,26.941751333333332,2465.4471481986598,39.91645630207305,0.05425189302104899,0.7712325517067109,0.6484809584937955,0.0,1.0,0.0,0.0,1.0,0.6,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,memory",1.9672131147540983,0.5428226779252111
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,memory_name_recall_01_milo,1190.0,320.0,0.0,26.786426666666667,1056.768187,1189.3423186666669,26.786426666666667,2565.9351745614817,39.95702102573184,0.053403103771673316,0.7852183284710019,0.641292735042735,0.0,1.0,0.0,0.0,1.0,0.6,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,memory",1.875,0.5042016806722689
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,memory_name_recall_01_nova,1154.6666666666667,316.0,0.0,27.538981333333336,1023.8403016666666,1153.6695763333335,27.538981333333336,2492.149837646792,40.520079535831094,0.058757927988299485,0.7782386828782522,0.6490130462195063,0.0,1.0,0.0,0.0,1.0,0.6,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,memory",1.8987341772151898,0.5196304849884527
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,memory_numeric_recall_01,4057.6666666666665,885.0,0.0,28.212351333333334,3816.096290666667,4056.7385983333334,28.212351333333334,5896.966597556216,33.504743488841314,0.010972116920645139,0.9273451921234935,0.47296488737059894,0.0,1.0,0.0,0.0,1.0,0.6,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,memory",0.6779661016949152,0.14786823297461596
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,memory_numeric_recall_01_12345,3580.3333333333335,803.0,0.0,28.276210666666667,3350.5792763333334,3579.643868333333,28.276210666666667,5529.602095583802,34.44175876174507,0.019039684799193015,0.896412295001619,0.5187746220117117,0.0,1.0,0.0,1.0,0.5,0.39999999999999997,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,memory",0.49813200498132,0.11172144120659155
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,memory_numeric_recall_01_45678,3600.6666666666665,821.0,0.0,28.298622333333338,3375.2814273333333,3599.97113,28.298622333333338,5673.3350435592265,34.543648371571045,0.018379717702178798,0.8995310187457436,0.514030011927875,0.0,1.0,0.0,1.0,0.5,0.39999999999999997,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,memory",0.48721071863581,0.11109053878911311
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,memory_numeric_recall_01_483729,3599.3333333333335,827.0,0.0,28.265023666666668,3379.0815560000005,3598.3428880000006,28.265023666666668,5731.009741133873,34.537411373534184,0.01842377980006495,0.9063515672367176,0.5168371660636076,0.0,1.0,0.0,1.0,0.5,0.39999999999999997,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,memory",0.48367593712212814,0.11113169105389886
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,memory_numeric_recall_01_98765,3508.6666666666665,794.0,0.0,28.281405333333336,3285.5524736666666,3508.132336666667,28.281405333333336,5451.354072332649,34.63431008321485,0.01951685103809402,0.8972775822512083,0.521688258636788,0.0,1.0,0.0,1.0,0.5,0.39999999999999997,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,memory",0.503778337531486,0.11400342010260307
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,memory_structured_recall_01,3591.6666666666665,817.0,0.0,28.222966,3366.3840990000003,3590.920543,28.222966,5604.51860474686,34.88565491465909,0.02005502202874514,0.894008903274723,0.5060900249293814,0.0,1.0,0.0,0.5,0.75,0.5,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,memory",0.6119951040391677,0.1392111368909513
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,memory_structured_recall_01_basic,3746.0,858.0,0.0,28.07207133333333,3518.7953950000006,3745.2580476666667,28.07207133333333,5975.130237633195,34.43965066252594,0.01789810870849164,0.9068358108386151,0.49969121127640276,0.0,1.0,0.0,0.0,1.0,0.6,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,memory",0.6993006993006993,0.16017084890549918
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,memory_structured_recall_01_premium,3595.3333333333335,784.0,0.0,37.096548,3348.1261233333335,3594.6520670000004,37.096548,4824.251906796252,33.91368185986062,0.017852675643753833,0.9031074725006469,0.5079263820843162,0.0,1.0,0.0,0.0,1.0,0.6,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,memory",0.7653061224489796,0.1668829964769145
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,memory_structured_recall_01_pro,3580.0,789.0,0.0,28.028617666666666,3356.029563666667,3579.2735343333334,28.028617666666666,5354.772780974276,33.936247056453915,0.016770111155059973,0.9084887147690969,0.5066760037348272,0.0,1.0,0.0,0.0,1.0,0.6,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,memory",0.7604562737642585,0.16759776536312848
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,persona_genz_01,3574.5,448.0,0.0,27.669006,3350.5071435,3573.5385645,27.669006,4031.2900849685657,33.48983860776257,0.011131889650515713,0.9255702439464375,0.45246195530384825,1.0,0.0,0.0,0.0,1.0,0.5,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,persona,style",1.1160714285714286,0.13987970345502868
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,persona_genz_01_formal,3721.5,484.0,0.0,28.637773,3495.21166,3720.4907430000003,28.637773,4527.570377128551,33.312080363317904,0.011300974109512682,0.927577882784999,0.48325358851674644,1.0,0.0,0.0,0.0,1.0,0.5,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,persona,style",1.0330578512396695,0.13435442697836894
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,persona_genz_01_pirate,5002.0,646.0,0.0,29.1260495,4726.4393915,5001.37985,29.1260495,5872.644100031637,33.141058446630616,0.010674972809394544,0.9274180966856904,0.4883959705540488,1.0,0.0,0.0,0.0,1.0,0.5,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,persona,style",0.7739938080495355,0.09996001599360256
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,persona_genz_01_shakespeare,4758.5,607.0,0.0,28.708797500000003,4487.8546465,4758.1464645,28.708797500000003,5480.903813617516,33.170937144643176,0.011624539340730064,0.924559904753174,0.4820852799894716,1.0,0.0,0.0,0.0,1.0,0.5,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,persona,style",0.8237232289950577,0.10507512871703269
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,persona_hedging_required_01,7880.0,263.0,0.0,28.169266,7519.386774,7878.789307,28.169266,780.9930155794617,32.050485929692115,0.003575329267273678,0.9543835329267296,0.08365019011406843,1.0,0.0,0.0,0.0,1.0,0.5,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,persona",1.9011406844106462,0.06345177664974619
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,persona_hedging_required_01_formal,4372.0,170.0,0.0,29.281975,4110.514731,4371.349765,29.281975,1195.2745673746392,32.84260216412298,0.006698611773061815,0.9403307792736187,0.20588235294117646,0.0,0.0,0.0,0.0,0.0,0.15,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,persona",0.8823529411764705,0.0343092406221409
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,persona_hedging_required_01_pirate,7605.0,274.0,0.0,29.699385,7235.794345,7604.462733,29.699385,1279.4877739050826,32.615631228253214,0.0039055204874787306,0.9515194694294257,0.1386861313868613,1.0,0.0,0.0,0.0,1.0,0.5,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,persona",1.824817518248175,0.06574621959237344
v2_experiments_20260228_043819_gemma_9b_t0_gemma2_9b_instruct_q4_k_m_72274063,persona_hedging_required_01_shakespeare,6615.0,233.0,0.0,29.110274,6284.611255,6614.543329,29.110274,1064.9161186184645,32.14200398462037,0.004400949929887443,0.9501202036800506,0.13304721030042918,1.0,0.0,0.0,0.0,1.0,0.5,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,"v2,persona",2.1459227467811157,0.07558578987150416
